Station Name,State,Data Type,Value,Value_Type,Date
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,60.98,degF,06/27/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,63.5,degF,06/28/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,61.52,degF,06/29/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,62.78,degF,06/30/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,62.42,degF,07/01/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,63.5,degF,07/02/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,57.92,degF,07/03/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,55.4,degF,07/04/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,58.28,degF,07/05/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,62.96,degF,07/06/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,62.6,degF,07/07/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,55.76,degF,07/08/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,55.22,degF,07/09/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,65.84,degF,07/10/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,68.9,degF,07/11/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,69.26,degF,07/12/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,67.82,degF,07/13/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,66.74,degF,07/14/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,65.3,degF,07/15/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,63.32,degF,07/16/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,59.9,degF,07/17/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,61.52,degF,07/18/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,59.72,degF,07/19/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,62.96,degF,07/20/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,69.44,degF,07/21/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,72.86,degF,07/22/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,71.6,degF,07/23/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,63.86,degF,07/24/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,64.58,degF,07/25/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,66.56,degF,07/26/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,60.62,degF,07/27/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,64.04,degF,07/28/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,59.72,degF,07/29/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,66.92,degF,07/30/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,69.62,degF,07/31/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,66.56,degF,08/01/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,68.54,degF,08/02/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,69.44,degF,08/03/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,69.44,degF,08/04/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,70.7,degF,08/05/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,71.6,degF,08/06/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,68.54,degF,08/07/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,60.98,degF,08/08/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,59.9,degF,08/09/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,64.58,degF,08/10/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,58.1,degF,08/11/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,56.12,degF,08/12/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,60.98,degF,08/13/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,63.5,degF,08/14/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,60.08,degF,08/15/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,58.1,degF,08/16/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,57.56,degF,08/17/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,63.5,degF,08/18/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,68.9,degF,08/19/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,69.98,degF,08/20/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,71.24,degF,08/21/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,64.4,degF,08/22/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,56.84,degF,08/23/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,63.14,degF,08/24/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,59.0,degF,08/25/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,54.5,degF,08/26/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,60.44,degF,08/27/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,65.84,degF,08/28/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,68.54,degF,08/29/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,61.52,degF,08/30/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,66.38,degF,08/31/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,69.98,degF,09/01/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,68.36,degF,09/02/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,68.0,degF,09/03/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,68.54,degF,09/04/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,69.26,degF,09/05/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,59.54,degF,09/06/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,55.76,degF,09/07/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,51.62,degF,09/08/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,46.22,degF,09/09/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,46.04,degF,09/10/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,41.9,degF,09/11/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,46.4,degF,09/12/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,53.06,degF,09/13/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,59.18,degF,09/14/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,63.14,degF,09/15/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,59.9,degF,09/16/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,48.56,degF,09/17/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,53.42,degF,09/18/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,53.42,degF,09/19/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,39.02,degF,09/20/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,38.84,degF,09/21/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,49.28,degF,09/22/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,52.16,degF,09/23/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,49.1,degF,09/24/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,49.1,degF,09/25/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,50.54,degF,09/26/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,44.96,degF,09/27/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,40.46,degF,09/28/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,34.88,degF,09/29/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,33.62,degF,09/30/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,35.06,degF,10/01/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,29.66,degF,10/02/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,46.22,degF,10/03/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,39.02,degF,10/04/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,27.14,degF,10/05/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,36.32,degF,10/06/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,46.22,degF,10/07/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,45.5,degF,10/08/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,40.82,degF,10/09/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,18.68,degF,10/10/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,32.9,degF,10/11/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,43.34,degF,10/12/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,44.78,degF,10/13/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,41.36,degF,10/14/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,44.96,degF,10/15/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,51.08,degF,10/16/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,47.12,degF,10/17/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,25.88,degF,10/18/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,27.32,degF,10/19/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,26.6,degF,10/20/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,26.24,degF,10/21/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,33.44,degF,10/22/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,30.02,degF,10/23/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,32.9,degF,10/24/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,43.52,degF,10/25/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,35.96,degF,10/26/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,19.4,degF,10/27/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,8.96,degF,10/28/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,13.82,degF,10/29/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,16.16,degF,10/30/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,22.46,degF,10/31/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,28.58,degF,11/01/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,33.08,degF,11/02/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,33.44,degF,11/03/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,31.46,degF,11/04/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,38.3,degF,11/05/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,38.66,degF,11/06/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,39.02,degF,11/07/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,44.24,degF,11/08/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,44.78,degF,11/09/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,36.86,degF,11/10/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,33.08,degF,11/11/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,33.98,degF,11/12/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,34.7,degF,11/13/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,38.84,degF,11/14/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,41.18,degF,11/15/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,32.54,degF,11/16/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,35.42,degF,11/17/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,37.04,degF,11/18/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,39.56,degF,11/19/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,34.88,degF,11/20/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,36.32,degF,11/21/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,28.4,degF,11/22/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,32.54,degF,11/23/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,24.08,degF,11/24/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,20.12,degF,11/25/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,14.18,degF,11/26/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,20.12,degF,11/27/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,23.36,degF,11/28/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,29.48,degF,11/29/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,14.54,degF,11/30/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,26.24,degF,12/01/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,24.08,degF,12/02/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,24.08,degF,12/03/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,32.9,degF,12/04/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,31.82,degF,12/05/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,28.94,degF,12/06/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,28.76,degF,12/07/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,28.76,degF,12/08/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,23.18,degF,12/09/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,19.94,degF,12/10/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,22.82,degF,12/11/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,25.88,degF,12/12/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,23.0,degF,12/13/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,18.32,degF,12/14/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,17.06,degF,12/15/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,11.84,degF,12/16/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,32.18,degF,12/17/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,31.1,degF,12/18/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,21.38,degF,12/19/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,27.14,degF,12/20/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,38.12,degF,12/21/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,39.2,degF,12/22/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,32.36,degF,12/23/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,27.86,degF,12/24/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,21.2,degF,12/25/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,17.6,degF,12/26/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,20.48,degF,12/27/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,12.74,degF,12/28/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,14.36,degF,12/29/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,23.9,degF,12/30/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,17.42,degF,12/31/2019
Grand Targhee, WY,AIR TEMPERATURE MAXIMUM,21.38,degF,01/01/2020
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,19.4,degF,01/01/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,14.0,degF,01/02/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,8.6,degF,01/03/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,8.6,degF,01/04/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,19.4,degF,01/05/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,-11.2,degF,01/06/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,-14.8,degF,01/07/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,-5.8,degF,01/08/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,6.8,degF,01/09/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,8.6,degF,01/10/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,12.2,degF,01/11/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,24.8,degF,01/12/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,23.18,degF,01/13/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,16.88,degF,01/14/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,14.54,degF,01/15/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,22.46,degF,01/16/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,23.18,degF,01/17/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,21.02,degF,01/18/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,13.82,degF,01/19/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,13.46,degF,01/20/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,18.32,degF,01/21/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,17.6,degF,01/22/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,14.36,degF,01/23/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,10.4,degF,01/24/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,12.2,degF,01/25/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,15.8,degF,01/26/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,16.52,degF,01/27/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,14.0,degF,01/28/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,14.54,degF,01/29/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,17.24,degF,01/30/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,15.44,degF,01/31/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,10.94,degF,02/01/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,12.56,degF,02/02/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,18.14,degF,02/03/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,13.46,degF,02/04/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,16.16,degF,02/05/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,10.76,degF,02/06/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,9.68,degF,02/07/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,7.52,degF,02/08/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,7.34,degF,02/09/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,8.96,degF,02/10/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,11.48,degF,02/11/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,18.5,degF,02/12/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,14.9,degF,02/13/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,10.58,degF,02/14/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,16.34,degF,02/15/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,14.36,degF,02/16/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,17.24,degF,02/17/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,7.88,degF,02/18/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,4.64,degF,02/19/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,2.66,degF,02/20/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,1.94,degF,02/21/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,-0.94,degF,02/22/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,7.7,degF,02/23/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,17.06,degF,02/24/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,12.2,degF,02/25/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,14.72,degF,02/26/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,22.1,degF,02/27/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,18.86,degF,02/28/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,18.14,degF,03/01/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,22.46,degF,03/02/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,23.36,degF,03/03/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,23.72,degF,03/04/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,20.3,degF,03/05/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,20.66,degF,03/06/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,22.28,degF,03/07/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,17.42,degF,03/08/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,15.98,degF,03/09/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,6.44,degF,03/10/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,6.44,degF,03/11/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,10.76,degF,03/12/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,24.08,degF,03/13/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,20.84,degF,03/14/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,21.2,degF,03/15/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,23.36,degF,03/16/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,26.42,degF,03/17/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,14.0,degF,03/18/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,10.04,degF,03/19/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,9.14,degF,03/20/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,21.02,degF,03/21/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,16.16,degF,03/22/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,12.56,degF,03/23/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,13.46,degF,03/24/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,19.94,degF,03/25/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,16.7,degF,03/26/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,12.74,degF,03/27/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,15.44,degF,03/28/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,27.68,degF,03/29/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,12.74,degF,03/30/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,12.02,degF,03/31/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,9.5,degF,04/01/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,6.98,degF,04/02/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,5.0,degF,04/03/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,8.6,degF,04/04/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,17.78,degF,04/05/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,13.28,degF,04/06/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,8.78,degF,04/07/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,17.96,degF,04/08/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,9.5,degF,04/09/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,10.22,degF,04/10/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,31.82,degF,04/11/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,26.42,degF,04/12/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,21.38,degF,04/13/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,22.28,degF,04/14/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,24.62,degF,04/15/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,35.24,degF,04/16/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,32.9,degF,04/17/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,33.26,degF,04/18/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,35.96,degF,04/19/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,38.3,degF,04/20/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,34.34,degF,04/21/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,26.78,degF,04/22/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,25.7,degF,04/23/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,22.82,degF,04/24/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,22.1,degF,04/25/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,21.56,degF,04/26/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,29.12,degF,04/27/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,17.6,degF,04/28/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,16.7,degF,04/29/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,17.6,degF,04/30/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,19.94,degF,05/01/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,15.98,degF,05/02/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,22.1,degF,05/03/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,12.56,degF,05/04/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,12.56,degF,05/05/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,8.6,degF,05/06/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,10.22,degF,05/07/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,19.76,degF,05/08/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,25.52,degF,05/09/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,28.76,degF,05/10/2010
Grand Targhee, WY,AIR TEMPERATURE MINIMUM,27.14,degF,05/11/2010
